hospital_id,treatment_id,estimated_cost
3548,114,1560
3549,102,28800
3549,107,132000
3549,113,18000
3549,114,1560
3550,102,28800
3550,107,132000
3550,113,18000
3550,114,1560
3551,102,24000
3551,107,110000
3551,113,15000
3551,114,1300
3552,102,24000
3552,107,110000
3552,113,15000
3552,114,1300
3553,102,28800
3553,107,132000
3553,113,18000
3553,114,1560
3554,102,28800
3554,107,132000
3554,113,18000
3554,114,1560
3555,102,24000
3555,107,110000
3555,113,15000
3555,114,1300
3556,102,28800
3556,107,132000
3556,113,18000
3556,114,1560
3557,102,24000
3557,107,110000
3557,113,15000
3557,114,1300
3558,102,28800
3558,107,132000
3558,113,18000
3558,114,1560
3559,102,24000
3559,107,110000
3559,113,15000
3559,114,1300
3560,102,24000
3560,107,110000
3560,113,15000
3560,114,1300
3561,102,24000
3561,107,110000
3561,113,15000
3561,114,1300
3562,102,28800
3562,107,132000
3562,113,18000
3562,114,1560
3563,102,24000
3563,107,110000
3563,113,15000
3563,114,1300
3564,102,24000
3564,107,110000
3564,113,15000
3564,114,1300
3565,102,24000
3565,107,110000
3565,113,15000
3565,114,1300
3566,102,24000
3566,107,110000
3566,113,15000
3566,114,1300
3567,102,28800
3567,107,132000
3567,113,18000
3567,114,1560
3568,102,28800
3568,107,132000
3568,113,18000
3568,114,1560
3569,102,28800
3569,107,132000
3569,113,18000
3569,114,1560
3570,102,24000
3570,107,110000
3570,113,15000
3570,114,1300
3571,102,24000
3571,107,110000
3571,113,15000
3571,114,1300
3572,102,28800
3572,107,132000
3572,113,18000
3572,114,1560
3573,102,24000
3573,107,110000
3573,113,15000
3573,114,1300
3574,102,28800
3574,107,132000
3574,113,18000
3574,114,1560
3575,102,28800
3575,107,132000
3575,113,18000
3575,114,1560
3576,102,28800
3576,107,132000
3576,113,18000
3576,114,1560
3577,102,28800
3577,107,132000
3577,113,18000
3577,114,1560
3578,102,28800
3578,107,132000
3578,113,18000
3578,114,1560
3579,102,24000
3579,107,110000
3579,113,15000
3579,114,1300
3580,102,28800
3580,107,132000
3580,113,18000
3580,114,1560
3581,102,28800
3581,107,132000
3581,113,18000
3581,114,1560
3582,102,24000
3582,107,110000
3582,113,15000
3582,114,1300
3583,102,24000
3583,107,110000
3583,113,15000
3583,114,1300
3584,102,24000
3584,107,110000
3584,113,15000
3584,114,1300
3585,102,24000
3585,107,110000
3585,113,15000
3585,114,1300
3586,102,28800
3586,107,132000
3586,113,18000
3586,114,1560
3587,102,28800
3587,107,132000
3587,113,18000
3587,114,1560
3588,102,28800
3588,107,132000
3588,113,18000
3588,114,1560
3589,102,28800
3589,107,132000
3589,113,18000
3589,114,1560
3590,102,28800
3590,107,132000
3590,113,18000
3590,114,1560
3591,102,24000
3591,107,110000
3591,113,15000
3591,114,1300
3592,102,28800
3592,107,132000
3592,113,18000
3592,114,1560
3593,102,28800
3593,107,132000
3593,113,18000
3593,114,1560
3594,102,38400
3594,107,176000
3594,113,24000
3594,114,2080
3595,102,28800
3595,107,132000
3595,113,18000
3595,114,1560
3596,102,28800
3596,107,132000
3596,113,18000
3596,114,1560
3597,102,28800
3597,107,132000
3597,113,18000
3597,114,1560
3598,102,28800
3598,107,132000
3598,113,18000
3598,114,1560
3599,102,24000
3599,107,110000
3599,113,15000
3599,114,1300
3600,102,28800
3600,107,132000
3600,113,18000
3600,114,1560
3601,102,28800
3601,107,132000
3601,113,18000
3601,114,1560
3602,102,28800
3602,107,132000
3602,113,18000
3602,114,1560
3603,102,28800
3603,107,132000
3603,113,18000
3603,114,1560
3604,102,28800
3604,107,132000
3604,113,18000
3604,114,1560
3605,102,24000
3605,107,110000
3605,113,15000
3605,114,1300
3606,102,28800
3606,107,132000
3606,113,18000
3606,114,1560
3607,102,24000
3607,107,110000
3607,113,15000
3607,114,1300
3608,102,28800
3608,107,132000
3608,113,18000
3608,114,1560
3609,102,24000
3609,107,110000
3609,113,15000
3609,114,1300
3610,102,28800
3610,107,132000
3610,113,18000
3610,114,1560
3611,102,24000
3611,107,110000
3611,113,15000
3611,114,1300
3612,102,24000
3612,107,110000
3612,113,15000
3612,114,1300
3613,102,24000
3613,107,110000
3613,113,15000
3613,114,1300
3614,102,38400
3614,107,176000
3614,113,24000
3614,114,2080
3615,102,24000
3615,107,110000
3615,113,15000
3615,114,1300
3616,102,28800
3616,107,132000
3616,113,18000
3616,114,1560
3617,102,24000
3617,107,110000
3617,113,15000
3617,114,1300
3618,102,28800
3618,107,132000
3618,113,18000
3618,114,1560
3619,102,28800
3619,107,132000
3619,113,18000
3619,114,1560
3620,102,28800
3620,107,132000
3620,113,18000
3620,114,1560
3621,102,24000
3621,107,110000
3621,113,15000
3621,114,1300
3622,102,24000
3622,107,110000
3622,113,15000
3622,114,1300
3623,102,24000
3623,107,110000
3623,113,15000
3623,114,1300
3624,102,28800
3624,107,132000
3624,113,18000
3624,114,1560
3625,102,24000
3625,107,110000
3625,113,15000
3625,114,1300
3626,102,24000
3626,107,110000
3626,113,15000
3626,114,1300
3627,102,28800
3627,107,132000
3627,113,18000
3627,114,1560
3628,102,24000
3628,107,110000
3628,113,15000
3628,114,1300
3629,102,24000
3629,107,110000
3629,113,15000
3629,114,1300
3630,102,28800
3630,107,132000
3630,113,18000
3630,114,1560
3631,102,28800
3631,107,132000
3631,113,18000
3631,114,1560
3632,102,28800
3632,107,132000
3632,113,18000
3632,114,1560
3633,102,24000
3633,107,110000
3633,113,15000
3633,114,1300
3634,102,28800
3634,107,132000
3634,113,18000
3634,114,1560
3635,102,28800
3635,107,132000
3635,113,18000
3635,114,1560
3636,102,28800
3636,107,132000
3636,113,18000
3636,114,1560
3637,102,28800
3637,107,132000
3637,113,18000
3637,114,1560
3638,102,24000
3638,107,110000
3638,113,15000
3638,114,1300
3639,102,28800
3639,107,132000
3639,113,18000
3639,114,1560
3640,102,24000
3640,107,110000
3640,113,15000
3640,114,1300
3641,102,24000
3641,107,110000
3641,113,15000
3641,114,1300
3642,102,24000
3642,107,110000
3642,113,15000
3642,114,1300
3643,102,28800
3643,107,132000
3643,113,18000
3643,114,1560
3644,102,28800
3644,107,132000
3644,113,18000
3644,114,1560
3645,102,24000
3645,107,110000
3645,113,15000
3645,114,1300
3646,102,24000
3646,107,110000
3646,113,15000
3646,114,1300
3647,102,24000
3647,107,110000
3647,113,15000
3647,114,1300
3648,102,28800
3648,107,132000
3648,113,18000
3648,114,1560
3649,102,24000
3649,107,110000
3649,113,15000
3649,114,1300
3650,102,28800
3650,107,132000
3650,113,18000
3650,114,1560
3651,102,28800
3651,107,132000
3651,113,18000
3651,114,1560
3652,102,28800
3652,107,132000
3652,113,18000
3652,114,1560
3653,102,38400
3653,107,176000
3653,113,24000
3653,114,2080
3654,102,28800
3654,107,132000
3654,113,18000
3654,114,1560
3655,102,28800
3655,107,132000
3655,113,18000
3655,114,1560
3656,102,28800
3656,107,132000
3656,113,18000
3656,114,1560
3657,102,28800
3657,107,132000
3657,113,18000
3657,114,1560
3658,102,28800
3658,107,132000
3658,113,18000
3658,114,1560
3659,102,24000
3659,107,110000
3659,113,15000
3659,114,1300
3660,102,28800
3660,107,132000
3660,113,18000
3660,114,1560
3661,102,28800
3661,107,132000
3661,113,18000
3661,114,1560
3662,102,28800
3662,107,132000
3662,113,18000
3662,114,1560
3663,102,24000
3663,107,110000
3663,113,15000
3663,114,1300
3664,102,24000
3664,107,110000
3664,113,15000
3664,114,1300
3665,102,24000
3665,107,110000
3665,113,15000
3665,114,1300
3666,102,28800
3666,107,132000
3666,113,18000
3666,114,1560
3667,102,24000
3667,107,110000
3667,113,15000
3667,114,1300
3668,102,24000
3668,107,110000
3668,113,15000
3668,114,1300
3669,102,28800
3669,107,132000
3669,113,18000
3669,114,1560
3670,102,28800
3670,107,132000
3670,113,18000
3670,114,1560
3671,102,28800
3671,107,132000
3671,113,18000
3671,114,1560
3672,102,24000
3672,107,110000
3672,113,15000
3672,114,1300
3673,102,28800
3673,107,132000
3673,113,18000
3673,114,1560
3674,102,24000
3674,107,110000
3674,113,15000
3674,114,1300
3675,102,24000
3675,107,110000
3675,113,15000
3675,114,1300
3676,102,38400
3676,107,176000
3676,113,24000
3676,114,2080
3677,102,24000
3677,107,110000
3677,113,15000
3677,114,1300
3678,102,24000
3678,107,110000
3678,113,15000
3678,114,1300
3679,102,24000
3679,107,110000
3679,113,15000
3679,114,1300
3680,102,28800
3680,107,132000
3680,113,18000
3680,114,1560
3681,102,28800
3681,107,132000
3681,113,18000
3681,114,1560
3682,102,28800
3682,107,132000
3682,113,18000
3682,114,1560
3683,102,28800
3683,107,132000
3683,113,18000
3683,114,1560
3684,102,24000
3684,107,110000
3684,113,15000
3684,114,1300
3685,102,38400
3685,107,176000
3685,113,24000
3685,114,2080
3686,102,28800
3686,107,132000
3686,113,18000
3686,114,1560
3687,102,28800
3687,107,132000
3687,113,18000
3687,114,1560
3688,102,24000
3688,107,110000
3688,113,15000
3688,114,1300
3689,102,24000
3689,107,110000
3689,113,15000
3689,114,1300
3690,102,28800
3690,107,132000
3690,113,18000
3690,114,1560
3691,102,24000
3691,107,110000
3691,113,15000
3691,114,1300
3692,102,28800
3692,107,132000
3692,113,18000
3692,114,1560
3693,102,28800
3693,107,132000
3693,113,18000
3693,114,1560
3694,102,28800
3694,107,132000
3694,113,18000
3694,114,1560
3695,102,24000
3695,107,110000
3695,113,15000
3695,114,1300
3696,102,28800
3696,107,132000
3696,113,18000
3696,114,1560
3697,102,28800
3697,107,132000
3697,113,18000
3697,114,1560
3698,102,28800
3698,107,132000
3698,113,18000
3698,114,1560
3699,102,24000
3699,107,110000
3699,113,15000
3699,114,1300
3700,102,24000
3700,107,110000
3700,113,15000
3700,114,1300
3701,102,28800
3701,107,132000
3701,113,18000
3701,114,1560
3702,102,24000
3702,107,110000
3702,113,15000
3702,114,1300
3703,102,28800
3703,107,132000
3703,113,18000
3703,114,1560
3704,102,28800
3704,107,132000
3704,113,18000
3704,114,1560
3705,102,24000
3705,107,110000
3705,113,15000
3705,114,1300
3706,102,28800
3706,107,132000
3706,113,18000
3706,114,1560
3707,102,28800
3707,107,132000
3707,113,18000
3707,114,1560
3708,102,24000
3708,107,110000
3708,113,15000
3708,114,1300
3709,102,28800
3709,107,132000
3709,113,18000
3709,114,1560
3710,102,28800
3710,107,132000
3710,113,18000
3710,114,1560
3711,102,28800
3711,107,132000
3711,113,18000
3711,114,1560
3712,102,24000
3712,107,110000
3712,113,15000
3712,114,1300
3713,102,24000
3713,107,110000
3713,113,15000
3713,114,1300
3714,102,24000
3714,107,110000
3714,113,15000
3714,114,1300
3715,102,28800
3715,107,132000
3715,113,18000
3715,114,1560
3716,102,28800
3716,107,132000
3716,113,18000
3716,114,1560
3717,102,24000
3717,107,110000
3717,113,15000
3717,114,1300
3718,102,24000
3718,107,110000
3718,113,15000
3718,114,1300
3719,102,24000
3719,107,110000
3719,113,15000
3719,114,1300
3720,102,24000
3720,107,110000
3720,113,15000
3720,114,1300
3721,102,28800
3721,107,132000
3721,113,18000
3721,114,1560
3722,102,28800
3722,107,132000
3722,113,18000
3722,114,1560
3723,102,24000
3723,107,110000
3723,113,15000
3723,114,1300
3724,102,24000
3724,107,110000
3724,113,15000
3724,114,1300
3725,102,28800
3725,107,132000
3725,113,18000
3725,114,1560
3726,102,24000
3726,107,110000
3726,113,15000
3726,114,1300
3727,102,28800
3727,107,132000
3727,113,18000
3727,114,1560
3728,102,38400
3728,107,176000
3728,113,24000
3728,114,2080
3729,102,28800
3729,107,132000
3729,113,18000
3729,114,1560
3730,102,24000
3730,107,110000
3730,113,15000
3730,114,1300
3731,102,24000
3731,107,110000
3731,113,15000
3731,114,1300
3732,102,28800
3732,107,132000
3732,113,18000
3732,114,1560
3733,102,38400
3733,107,176000
3733,113,24000
3733,114,2080
3734,102,24000
3734,107,110000
3734,113,15000
3734,114,1300
3735,102,28800
3735,107,132000
3735,113,18000
3735,114,1560
3736,102,24000
3736,107,110000
3736,113,15000
3736,114,1300
3737,102,24000
3737,107,110000
3737,113,15000
3737,114,1300
3738,102,24000
3738,107,110000
3738,113,15000
3738,114,1300
3739,102,28800
3739,107,132000
3739,113,18000
3739,114,1560
3740,102,28800
3740,107,132000
3740,113,18000
3740,114,1560
3741,102,28800
3741,107,132000
3741,113,18000
3741,114,1560
3742,102,28800
3742,107,132000
3742,113,18000
3742,114,1560
3743,102,28800
3743,107,132000
3743,113,18000
3743,114,1560
3744,102,24000
3744,107,110000
3744,113,15000
3744,114,1300
3745,102,28800
3745,107,132000
3745,113,18000
3745,114,1560
3746,102,24000
3746,107,110000
3746,113,15000
3746,114,1300
3747,102,28800
3747,107,132000
3747,113,18000
3747,114,1560
3748,102,28800
3748,107,132000
3748,113,18000
3748,114,1560
3749,102,24000
3749,107,110000
3749,113,15000
3749,114,1300
3750,102,24000
3750,107,110000
3750,113,15000
3750,114,1300
3751,102,24000
3751,107,110000
3751,113,15000
3751,114,1300
3752,102,24000
3752,107,110000
3752,113,15000
3752,114,1300
3753,102,28800
3753,107,132000
3753,113,18000
3753,114,1560
3754,102,24000
3754,107,110000
3754,113,15000
3754,114,1300
3755,102,24000
3755,107,110000
3755,113,15000
3755,114,1300
3756,102,24000
3756,107,110000
3756,113,15000
3756,114,1300
3757,102,28800
3757,107,132000
3757,113,18000
3757,114,1560
3758,102,28800
3758,107,132000
3758,113,18000
3758,114,1560
3759,102,28800
3759,107,132000
3759,113,18000
3759,114,1560
3760,102,28800
3760,107,132000
3760,113,18000
3760,114,1560
3761,102,28800
3761,107,132000
3761,113,18000
3761,114,1560
3762,102,28800
3762,107,132000
3762,113,18000
3762,114,1560
3763,102,28800
3763,107,132000
3763,113,18000
3763,114,1560
3764,102,24000
3764,107,110000
3764,113,15000
3764,114,1300
3765,102,24000
3765,107,110000
3765,113,15000
3765,114,1300
3766,102,28800
3766,107,132000
3766,113,18000
3766,114,1560
3767,102,24000
3767,107,110000
3767,113,15000
3767,114,1300
3768,102,28800
3768,107,132000
3768,113,18000
3768,114,1560
3769,102,24000
3769,107,110000
3769,113,15000
3769,114,1300
3770,102,38400
3770,107,176000
3770,113,24000
3770,114,2080
3771,102,28800
3771,107,132000
3771,113,18000
3771,114,1560
3772,102,28800
3772,107,132000
3772,113,18000
3772,114,1560
3773,102,28800
3773,107,132000
3773,113,18000
3773,114,1560
3774,102,24000
3774,107,110000
3774,113,15000
3774,114,1300
3775,102,28800
3775,107,132000
3775,113,18000
3775,114,1560
3776,102,24000
3776,107,110000
3776,113,15000
3776,114,1300
3777,102,24000
3777,107,110000
3777,113,15000
3777,114,1300
3778,102,28800
3778,107,132000
3778,113,18000
3778,114,1560
3779,102,28800
3779,107,132000
3779,113,18000
3779,114,1560
3780,102,24000
3780,107,110000
3780,113,15000
3780,114,1300
3781,102,28800
3781,107,132000
3781,113,18000
3781,114,1560
3782,102,38400
3782,107,176000
3782,113,24000
3782,114,2080
3783,102,28800
3783,107,132000
3783,113,18000
3783,114,1560
3784,102,24000
3784,107,110000
3784,113,15000
3784,114,1300
3785,102,24000
3785,107,110000
3785,113,15000
3785,114,1300
3786,102,24000
3786,107,110000
3786,113,15000
3786,114,1300
3787,102,28800
3787,107,132000
3787,113,18000
3787,114,1560
3788,102,28800
3788,107,132000
3788,113,18000
3788,114,1560
3789,102,28800
3789,107,132000
3789,113,18000
3789,114,1560
3790,102,24000
3790,107,110000
3790,113,15000
3790,114,1300
3791,102,24000
3791,107,110000
3791,113,15000
3791,114,1300
3792,102,28800
3792,107,132000
3792,113,18000
3792,114,1560
3793,102,24000
3793,107,110000
3793,113,15000
3793,114,1300
3794,102,28800
3794,107,132000
3794,113,18000
3794,114,1560
3795,102,28800
3795,107,132000
3795,113,18000
3795,114,1560
3796,102,28800
3796,107,132000
3796,113,18000
3796,114,1560
3797,102,24000
3797,107,110000
3797,113,15000
3797,114,1300
3798,102,28800
3798,107,132000
3798,113,18000
3798,114,1560
3799,102,24000
3799,107,110000
3799,113,15000
3799,114,1300
3800,102,24000
3800,107,110000
3800,113,15000
3800,114,1300
3801,102,28800
3801,107,132000
3801,113,18000
3801,114,1560
3802,102,28800
3802,107,132000
3802,113,18000
3802,114,1560
3803,102,24000
3803,107,110000
3803,113,15000
3803,114,1300
3804,102,24000
3804,107,110000
3804,113,15000
3804,114,1300
3805,102,24000
3805,107,110000
3805,113,15000
3805,114,1300
3806,102,28800
3806,107,132000
3806,113,18000
3806,114,1560
3807,102,24000
3807,107,110000
3807,113,15000
3807,114,1300
3808,102,28800
3808,107,132000
3808,113,18000
3808,114,1560
3809,102,38400
3809,107,176000
3809,113,24000
3809,114,2080
3810,102,28800
3810,107,132000
3810,113,18000
3810,114,1560
3811,102,28800
3811,107,132000
3811,113,18000
3811,114,1560
3812,102,28800
3812,107,132000
3812,113,18000
3812,114,1560
3813,102,28800
3813,107,132000
3813,113,18000
3813,114,1560
3814,102,28800
3814,107,132000
3814,113,18000
3814,114,1560
3815,102,24000
3815,107,110000
3815,113,15000
3815,114,1300
3816,102,38400
3816,107,176000
3816,113,24000
3816,114,2080
3817,102,24000
3817,107,110000
3817,113,15000
3817,114,1300
3818,102,28800
3818,107,132000
3818,113,18000
3818,114,1560
3819,102,24000
3819,107,110000
3819,113,15000
3819,114,1300
3820,102,28800
3820,107,132000
3820,113,18000
3820,114,1560
3821,102,24000
3821,107,110000
3821,113,15000
3821,114,1300
3822,102,28800
3822,107,132000
3822,113,18000
3822,114,1560
3823,102,24000
3823,107,110000
3823,113,15000
3823,114,1300
3824,102,28800
3824,107,132000
3824,113,18000
3824,114,1560
3825,102,38400
3825,107,176000
3825,113,24000
3825,114,2080
3826,102,28800
3826,107,132000
3826,113,18000
3826,114,1560
3827,102,24000
3827,107,110000
3827,113,15000
3827,114,1300
3828,102,28800
3828,107,132000
3828,113,18000
3828,114,1560
3829,102,28800
3829,107,132000
3829,113,18000
3829,114,1560
3830,102,28800
3830,107,132000
3830,113,18000
3830,114,1560
3831,102,24000
3831,107,110000
3831,113,15000
3831,114,1300
3832,102,28800
3832,107,132000
3832,113,18000
3832,114,1560
3833,102,24000
3833,107,110000
3833,113,15000
3833,114,1300
3834,102,24000
3834,107,110000
3834,113,15000
3834,114,1300
3835,102,24000
3835,107,110000
3835,113,15000
3835,114,1300
3836,102,28800
3836,107,132000
3836,113,18000
3836,114,1560
3837,102,28800
3837,107,132000
3837,113,18000
3837,114,1560
3838,102,28800
3838,107,132000
3838,113,18000
3838,114,1560
3839,102,28800
3839,107,132000
3839,113,18000
3839,114,1560
3840,102,24000
3840,107,110000
3840,113,15000
3840,114,1300
3841,102,24000
3841,107,110000
3841,113,15000
3841,114,1300
3842,102,28800
3842,107,132000
3842,113,18000
3842,114,1560
3843,102,28800
3843,107,132000
3843,113,18000
3843,114,1560
3844,102,24000
3844,107,110000
3844,113,15000
3844,114,1300
3845,102,38400
3845,107,176000
3845,113,24000
3845,114,2080
3846,102,28800
3846,107,132000
3846,113,18000
3846,114,1560
3847,102,28800
3847,107,132000
3847,113,18000
3847,114,1560
3848,102,28800
3848,107,132000
3848,113,18000
3848,114,1560
3849,102,24000
3849,107,110000
3849,113,15000
3849,114,1300
3850,102,24000
3850,107,110000
3850,113,15000
3850,114,1300
3851,102,28800
3851,107,132000
3851,113,18000
3851,114,1560
3852,102,28800
3852,107,132000
3852,113,18000
3852,114,1560
3853,102,28800
3853,107,132000
3853,113,18000
3853,114,1560
3854,102,28800
3854,107,132000
3854,113,18000
3854,114,1560
3855,102,28800
3855,107,132000
3855,113,18000
3855,114,1560
3856,102,28800
3856,107,132000
3856,113,18000
3856,114,1560
3857,102,24000
3857,107,110000
3857,113,15000
3857,114,1300
3858,102,24000
3858,107,110000
3858,113,15000
3858,114,1300
3859,102,28800
3859,107,132000
3859,113,18000
3859,114,1560
3860,102,28800
3860,107,132000
3860,113,18000
3860,114,1560
3861,102,24000
3861,107,110000
3861,113,15000
3861,114,1300
